x,y
168.731201171875,600.2501220703125
162.03395080566406,594.0711669921875
158.62318420410156,584.665771484375
154.05307006835938,575.7599487304688
149.82843017578125,566.6953125
148.02301025390625,556.8859252929688
147.40734100341797,546.9004516601562
145.35001373291016,537.1094970703125
142.1962661743164,527.6100158691406
138.50816345214844,518.3016967773438
134.86224365234375,508.9770202636719
131.77861785888672,499.4541015625
129.21582794189453,489.775634765625
126.21780395507812,480.223388671875
122.80670166015625,470.8104553222656
119.05708312988281,461.52679443359375
115.03831481933594,452.3564758300781
110.81430053710938,443.2785949707031
106.44505310058594,434.2696533203125
101.98660278320312,425.3045654296875
97.49575805664062,416.3555603027344
93.02566528320312,407.3961486816406
88.63365173339844,398.3982238769531
84.3800277709961,389.3343200683594
80.32998657226562,380.1776123046875
76.24548721313477,371.0364990234375
71.91590118408203,362.0084533691406
67.40785217285156,353.0683288574219
62.78947830200195,344.1844482421875
58.12877655029297,335.32269287109375
53.49216079711914,326.4483642578125
48.94953536987305,317.525634765625
44.57000732421875,308.52191162109375
40.4224967956543,299.4090270996094
36.57535743713379,290.1656188964844
33.09492301940918,280.7780456542969
30.080623626708984,271.2323455810547
29.60548973083496,261.3242645263672
34.73995876312256,252.8973846435547
42.64305877685547,246.768798828125
50.6329402923584,240.73646545410156
58.293670654296875,234.2908477783203
65.65176773071289,227.50152587890625
72.74798202514648,220.4385528564453
79.63336944580078,213.16949462890625
86.36618041992188,205.75877380371094
93.00935363769531,198.267333984375
99.62808227539062,190.75439453125
106.28630065917969,183.27630615234375
113.04734802246094,175.89137268066406
119.97085571289062,168.65859985351562
127.1104736328125,161.6394805908203
134.47579193115234,154.85716247558594
141.9675750732422,148.21466064453125
149.554443359375,141.68074798583984
157.21206665039062,135.2300033569336
164.91761779785156,128.83653259277344
172.64732360839844,122.4722900390625
180.37998962402344,116.11154174804688
188.0939178466797,109.72804260253906
195.76576232910156,103.2942886352539
203.3728485107422,96.78388214111328
210.8910369873047,90.17124938964844
218.29534912109375,83.43138122558594
225.5593719482422,76.54065704345703
232.65576171875,69.47745132446289
