1,0,50.00005007,30
1,0,40.01413345,30.10019302
1,0,30.98138452,31.35920525
1,0,40.79533815,33.11248541
1,0,50.71887493,34.23176527
1,0,60.65833569,35.20104408
1,0,70.60539722,36.08932137
1,0,80.55724144,36.92236423
1,0,90.51241875,37.71471739
1,0,100.4701805,38.47391963
1,0,110.4300022,39.20562148
1,0,120.3915691,39.91319299
1,0,130.3546906,40.59843063
1,0,140.3190708,41.26512289
1,0,150.2847195,41.91258907
1,0,160.251503,42.54230499
1,0,170.2194023,43.15404654
1,0,180.1882744,43.74979973
1,0,190.1582336,44.32736874
1,0,200.1290703,44.8893857
1,0,210.1008797,45.43378115
1,0,220.0736618,45.96010208
1,0,230.0474358,46.46716595
1,0,240.0222015,46.95445776
1,0,249.9979591,47.42060184
1,0,259.9748039,47.86367178
1,0,269.952755,48.2808423
1,0,279.9318314,48.66935253
1,0,289.9121475,49.02518272
1,0,299.8937798,49.34253693
1,0,309.8767662,49.6132493
1,0,319.8611069,49.82720375
1,0,329.8467827,49.96454954
1,0,339.8332977,49.99759436
1,0,349.8198318,49.95135069
1,0,359.8060608,49.85464096
1,0,369.7917557,49.71669912
1,0,379.7769928,49.55093622
1,0,389.7619629,49.36584711
1,0,399.7468185,49.17566061
1,0,409.7316742,48.98646355
1,0,419.716835,48.8112092
1,0,429.702301,48.6588788
1,0,439.6883011,48.54233027
1,0,449.6746826,48.47022533
1,0,459.661293,48.45516682
1,0,469.6478271,48.5056901
1,0,479.6335983,48.63476038
1,0,489.6178436,48.85143995
1,0,499.5994949,49.16771173
1,0,509.5769501,49.59511757
1,0,519.5483398,50.14464378
1,0,528.811264,53.1992197
1,0,534.1454697,61.52792454
1,0,536.7791367,71.14778042
1,0,538.28125,81.01868629
1,0,539.3660736,90.94611168
1,0,540.5535889,100.8612347
1,0,542.6916122,110.6029797
1,0,545.2302551,120.2579117
1,0,546.9733429,130.0891685
1,0,548.1441116,140.0060749
1,0,549.0047073,149.9554539
1,0,549.8319244,159.9077415
1,0,550.9033966,169.8361015
1,0,552.4882889,179.6944618
1,0,554.8244858,189.4006348
1,0,557.4140167,199.044323
1,0,559.4800568,208.813839
1,0,561.0793686,218.6707306
1,0,562.2814178,228.5842705
1,0,563.1574249,238.5320663
1,0,563.7808609,248.4989929
1,0,564.2243195,258.4757042
1,0,564.5615768,268.4566116
1,0,564.8658752,278.4387398
1,0,565.2053452,288.4195328
1,0,565.6525421,298.3961296
1,0,566.2811279,308.3627701
1,0,567.1630859,318.3100319
1,0,568.3708572,328.2227707
1,0,569.9744034,338.079071
1,0,572.04216,347.8482437
1,0,574.3851089,357.5559616
1,0,576.5358353,367.3080826
1,0,578.4879303,377.1019363
1,0,580.2509689,386.9316483
1,0,581.8344116,396.7918015
1,0,583.2482529,406.6777802
1,0,584.5008469,416.5853882
1,0,585.6052017,426.5106964
1,0,586.5703964,436.4505005
1,0,587.4068069,446.402092
1,0,588.12397,456.362915
1,0,588.7329483,466.3308716
1,0,589.2444611,476.3044357
1,0,589.6686172,486.2820053
1,0,590.0156021,496.2625885
1,0,590.2940369,506.2453842
1,0,590.5171204,516.2295532
1,0,590.6933212,526.2145996
1,0,590.8325958,536.2003326
1,0,590.944252,546.1863327
1,0,591.0396576,556.1725616
1,0,591.128273,566.1588287
1,0,591.217041,576.1450958
1,0,591.3195038,586.1312103
1,0,591.4444351,596.1170959
1,0,591.6019058,606.1025238
1,0,591.801796,616.0871887
1,0,592.0526123,626.0706711
1,0,592.3669434,636.0523605
1,0,592.754097,646.0314941
1,0,593.2250977,656.0070038
1,0,593.7898636,665.9776306
1,0,594.458847,675.9418488
1,0,595.1834869,685.9020996
1,0,595.8255768,695.8680725
1,0,596.5105438,705.8311462
1,0,597.4006271,715.7776642
1,0,598.6448288,725.6858063
1,0,599.9316406,735.5688477
1,0,594.61483,743.5108948
1,0,585.1384354,746.4846039
1,0,575.1889038,747.2467804
1,0,565.206604,747.0233917
1,0,555.2473831,746.2908173
