0,0,100.155798,32.35502005
0,0,99.97202873,42.34019184
0,0,99.69380569,52.32317924
0,0,99.3245163,62.3032198
0,0,98.86737633,72.27962685
0,0,98.32670021,82.25184822
0,0,97.70578384,92.21941185
0,0,97.00847816,102.1819172
0,0,96.23886299,112.1391068
0,0,95.39961624,122.0906601
0,0,94.49645996,132.0366173
0,0,93.53204346,141.9768295
0,0,92.50979996,151.9112625
0,0,91.43432999,161.8400764
0,0,90.30942154,171.7634201
0,0,89.1388855,181.6814651
0,0,87.92645836,191.5944977
0,0,86.67535019,201.5027008
0,0,85.39009285,211.4065437
0,0,84.07442856,221.3064041
0,0,82.73187637,231.2026596
0,0,81.36610413,241.0957336
0,0,79.98241615,250.9863129
0,0,78.58231735,260.8746033
0,0,77.17122078,270.7612915
0,0,75.75227356,280.6468811
0,0,74.32925224,290.5318756
0,0,72.90656853,300.4169388
0,0,71.48636818,310.3023453
0,0,70.07389259,320.1888733
0,0,68.67242622,330.0769348
0,0,67.28627491,339.9671936
0,0,65.91740131,349.8598328
0,0,64.57194233,359.7556763
0,0,63.25263023,369.6550446
0,0,61.9631958,379.5583496
0,0,60.70740128,389.4659805
0,0,59.48898315,399.3783035
0,0,58.31237316,409.295639
0,0,57.18098736,419.2182617
0,0,56.09844494,429.1462402
0,0,55.0832653,439.0813599
0,0,54.15278625,449.0248108
0,0,53.29586411,458.9748535
0,0,52.49987602,468.9299316
0,0,51.75264549,478.8889008
0,0,51.04152107,488.8504333
0,0,50.35099602,498.813385
0,0,49.6698494,508.7770233
0,0,48.9857502,518.7405243
0,0,48.28604412,528.7028351
0,0,47.55645752,538.6630402
0,0,46.78439617,548.6200867
0,0,45.95629597,558.5726013
0,0,45.05973434,568.5191193
0,0,44.08304405,578.4581299
0,0,43.01133204,588.3872986
0,0,41.83228159,598.3043365
0,0,40.5338707,608.2063599
0,0,39.10380983,618.0902557
0,0,37.52937317,627.952179
0,0,35.79897928,637.7879181
0,0,33.9020052,647.5928497
0,0,31.4025476,657.2481842
0,0,28.58859491,666.8244629
0,0,31.5352211,674.4805603
0,0,40.78590822,670.7631989
0,0,49.99432945,666.8977966
0,0,59.24786758,663.1416626
0,0,68.54208946,659.4870605
0,0,77.87239456,655.9258423
0,0,87.23475456,652.4497223
0,0,96.62557602,649.0511932
0,0,106.0405445,645.720047
0,0,115.4766903,642.4494171
0,0,124.9300423,639.2289581
0,0,134.3982658,636.0523529
0,0,143.8774986,632.9087524
0,0,153.3653831,629.7912903
0,0,162.858223,626.6889801
0,0,172.3532486,623.5934448
0,0,181.8482628,620.4977264
0,0,191.3395691,617.3910217
0,0,200.8251305,614.266098
0,0,210.3019714,611.115448
0,0,219.7659149,607.9261169
0,0,229.215004,604.6930237
0,0,238.6453476,601.4055481
0,0,248.0538788,598.0566406
0,0,257.4374161,594.6380157
0,0,266.791748,591.1401062
0,0,276.1131439,587.5559082
0,0,285.3996811,583.8819885
0,0,294.6492996,580.1162415
0,0,303.8601685,576.2563324
0,0,313.0303192,572.3008881
0,0,322.158287,568.249176
0,0,331.2424469,564.1000061
0,0,340.2813568,559.8529663
0,0,349.2733917,555.5080109
